"petroleum hydrocarbons, odorless, light",MISC
petroleum naphtha,GMP
petroleum naphtha,SOLV
petroleum naphtha,REG
petroleum wa,GMP
petroleum wa,CTG
petroleum wa,REG
petroleum wa,MISC
"petroleum wax, synthetic",GMP
"petroleum wax, synthetic",CTG
"petroleum wax, synthetic",REG
"petroleum wax, synthetic",MISC
"phenylalanine, (l-form only)",NUTR/DS
"phenylalanine, (l-form only)",REG
phosphoric acid,MISC
phosphoric acid,GMP
phosphoric acid,GRAS/FS
phosphoric acid,SANI
phosphoric acid,REG
phosphorus oxychloride,REG
phosphorus oxychloride,MISC
"pimenta oil, pimenta leaf",ESO
"pimenta oil, pimenta leaf",GRAS
"pine, dwarf, needles & twigs",GMP
"pine, dwarf, needles & twigs",REG
"pine, dwarf, needles & twigs",FL/ADJ
"pine, scotch, needles & twigs",GMP
"pine, scotch, needles & twigs",REG
"pine, scotch, needles & twigs",FL/ADJ
"pine, white, bar",GMP
"pine, white, bar",REG
"pine, white, bar",FL/ADJ
"pine, white oil",GMP
"pine, white oil",REG
"pine, white oil",FL/ADJ
pipsissewa leaves,ESO
pipsissewa leaves,GRAS
poloxalene,GMP
poloxalene,REG
poloxalene,FEED
poly(acrylic acid-co-hypophosphite) sodium salt,REG
polyacrylamide,GMP
polyacrylamide,REG
polyacrylamide,MISC
"polyacrylamide resin, modified",REG
"polyacrylamide resin, modified",MISC
poly(alkyl methacrylate),GMP
poly(alkyl methacrylate),REG
poly(alkyl methacrylate),MISC
polydextrose,GMP
polydextrose,REG
polydextrose,MISC
polyethylene,REG
polyethylene,FEED
"polyethylene, mol. wt. 2,000 - 21,000 - misc, reg, as constituent of chewing gum base",REG
"polyethylene, mol. wt. 2,000 - 21,000 - misc, reg, as constituent of chewing gum base",MISC
"polyethylene, oxidized",GMP
"polyethylene, oxidized",CTG
"polyethylene, oxidized",REG
"polyethylenimine reaction product with 1,2-dichloroethane",GMP
"polyethylenimine reaction product with 1,2-dichloroethane",MISC
"polyethylenimine reaction product with 1,2-dichloroethane",GRAS
polyoxyethylene (600) dioleate,REG
polyoxyethylene (600) monoricinoleate,REG
polyoxyethylene (23) lauryl ether,REG
polyoxyethylene (23) lauryl ether,FEED
polyethylene glycol,GMP
polyethylene glycol,CTG
polyethylene glycol,REG
"polyethylene glycol (mean molecular weight 200 -9,500)",GMP
"polyethylene glycol (mean molecular weight 200 -9,500)",REG
"polyethylene glycol (mean molecular weight 200 -9,500)",ZERO
"polyethylene glycol (mean molecular weight 200 -9,500)",MISC
polyethylene glycol (400) dioleate,REG
polyethylene glycol (400) dioleate,EMUL
polyethylene glycol (400) mono- & di- oleate,REG
polyglycerol esters of fatty acids,GMP
polyglycerol esters of fatty acids,REG
polyglycerol esters of fatty acids,EMUL
"polyisobutylene (minimum molecular weight 1,200-2,500)",GMP
"polyisobutylene (minimum molecular weight 1,200-2,500)",REG
"polyisobutylene (minimum molecular weight 1,200-2,500)",MISC
polyglyceryl phthalate ester of coconut oil fatty acids,GMP
polyglyceryl phthalate ester of coconut oil fatty acids,REG
polyglyceryl phthalate ester of coconut oil fatty acids,PEST
polymaleic acid and/or its sodium salts,REG
polyoxyethylene glycol (400) mono- & di- oleates,REG
polyoxyethylene glycol (400) mono- & di- oleates,EMUL
polyoxyethylene (40) monostearate,REG
polyoxyethylene-polyoxypropylene block polymers (avg molecular weight l900,SANI
polyoxyethylene-polyoxypropylene block polymers (avg molecular weight l900,GMP
polyoxyethylene-polyoxypropylene block polymers (avg molecular weight l900,REG
polyoxyethylene-polyoxypropylene block polymers (avg molecular weight 2000),SANI
polyoxyethylene-polyoxypropylene block polymers (avg molecular weight 2000),GMP
polyoxyethylene-polyoxypropylene block polymers (avg molecular weight 2000),REG
polyoxyethylene-polyoxypropylene block polymers (avg molecular weight 2800),SANI
polyoxyethylene-polyoxypropylene block polymers (avg molecular weight 2800),REG
polyoxypropylene glycol (minimum molecular weight 1000),GMP
polyoxypropylene glycol (minimum molecular weight 1000),REG
polypropylene glycol (molecular weight 1200-3000),REG
polysorbate 60 (polyoxyethylene (20) sorbitan monostearate),EMUL
polysorbate 60 (polyoxyethylene (20) sorbitan monostearate),MISC
polysorbate 60 (polyoxyethylene (20) sorbitan monostearate),GMP
polysorbate 60 (polyoxyethylene (20) sorbitan monostearate),REG/FS
polysorbate 60 (polyoxyethylene (20) sorbitan monostearate),REG
polysorbate 60 (polyoxyethylene (20) sorbitan monostearate),FEED
polysorbate 65 (polyoxyethylene (20) sorbitan tristearate),REG/FS
polysorbate 65 (polyoxyethylene (20) sorbitan tristearate),GMP
polysorbate 65 (polyoxyethylene (20) sorbitan tristearate),REG
polysorbate 65 (polyoxyethylene (20) sorbitan tristearate),EMUL
polysorbate 80 (polyoxyethylene (20) sorbitan monooleate),EMUL
polysorbate 80 (polyoxyethylene (20) sorbitan monooleate),MISC
polysorbate 80 (polyoxyethylene (20) sorbitan monooleate),SDA
polysorbate 80 (polyoxyethylene (20) sorbitan monooleate),REG/FS
polysorbate 80 (polyoxyethylene (20) sorbitan monooleate),REG
polysorbate 80 w/ carrageenan or carrageenan salts,REG
polysorbate 80 w/ carrageenan or carrageenan salts,MISC
polyvinyl acetate (molecular weight 2000 minimum),REG
polyvinyl acetate (molecular weight 2000 minimum),MISC
polyvinylpolypyrrolidone,REG
polyvinylpolypyrrolidone,MISC
"polyvinylpyrrolidone (avg molecular weight 40,000, except in beer)",ADJ
"polyvinylpyrrolidone (avg molecular weight 40,000, except in beer)",MISC
"polyvinylpyrrolidone (avg molecular weight 40,000, except in beer)",GMP
"polyvinylpyrrolidone (avg molecular weight 40,000, except in beer)",NNS
"polyvinylpyrrolidone (avg molecular weight 40,000, except in beer)",REG
poly(2-vinylpyridine-co-styrene),CTG
poly(2-vinylpyridine-co-styrene),FEED
pomegranate,ESO
pomegranate,GRAS
poplar buds,GMP
poplar buds,REG
poplar buds,FL/ADJ
poppy seed,GRAS
pot marigold,GRAS
pot marjoram,GRAS
potassium acetate,GRAS
potassium acid tartrate,GMP
potassium acid tartrate,MISC
potassium acid tartrate,GRAS
potassium alum,REG
potassium alum,MISC
potassium bicarbonate,GMP
potassium bicarbonate,GRAS/FS
potassium bicarbonate,MISC
potassium bisulfite,GMP
potassium bisulfite,PRES
potassium bisulfite,GRAS/FS
potassium bromate,REG
potassium bromate,MISC
potassium bromide,SANI
potassium bromide,REG
potassium bromide,MISC
potassium caprate,GMP
potassium caprate,REG
potassium caprate,MISC
potassium caprylate,GMP
potassium caprylate,REG
potassium caprylate,MISC
potassium carbonate,GMP
potassium carbonate,REG
potassium carbonate,GRAS/FS
potassium carbonate,MISC
potassium caseinate,MISC
potassium chloride,DS/NUTR
potassium chloride,MISC
potassium chloride,GRAS
potassium chloride,GMP
potassium chloride,GRAS/FS
potassium citrate,SEQ
potassium citrate,MISC
potassium citrate,GRAS
potassium citrate,GMP
potassium citrate,GRAS/FS
"potassium cyclamate - nns, ill, removed from gras list 10-21-69 - 189.135",GRAS
"potassium cyclamate - nns, ill, removed from gras list 10-21-69 - 189.135",NNS
"potassium cyclamate - nns, ill, removed from gras list 10-21-69 - 189.135",ILL
potassium dichloroisocyanurate,SANI
potassium dichloroisocyanurate,REG
potassium fumarate,GMP
potassium fumarate,REG
potassium gibberellate,REG
potassium gluconate,GMP
potassium gluconate,MISC
potassium glycerophosphate,GMP
potassium glycerophosphate,NUTR
potassium glycerophosphate,GRAS
potassium hydroxid,GRAS/FS
potassium hydroxid,MISC
potassium hypochlorite,SANI
potassium hypochlorite,REG
potassium iodate,BL/DS
potassium iodate,GRAS/FS
potassium iodide,SANI
potassium iodide,REG
potassium iodide,NUTR
potassium iodide,GRAS
potassium lactate,GMP
potassium lactate,MISC
potassium lactate,GRAS
potassium laurate,GMP
potassium laurate,REG
potassium laurate,MISC
potassium metabisulfite,GMP
potassium metabisulfite,PRES
potassium metabisulfite,GRAS/FS
potassium n-methyldithiocarbamate,REG
potassium myristate,GMP
potassium myristate,REG
potassium myristate,MISC
potassium nitrate,REG
potassium nitrate,MISC
potassium nitrate,PRES
potassium nitrite,PRES
potassium oleate,GMP
potassium oleate,REG
potassium oleate,MISC
potassium palmitate,GMP
potassium palmitate,REG
potassium palmitate,MISC
potassium permanganate,REG
potassium persulfate,GMP
potassium persulfate,REG
potassium phosphate (dipotassium phosphate) (dibasic),GMP
potassium phosphate (dipotassium phosphate) (dibasic),GRAS/FS
potassium phosphate (dipotassium phosphate) (dibasic),SEQ
potassium phosphate (monobasic),REG
potassium salts of fatty acids,GMP
potassium salts of fatty acids,REG
potassium salts of fatty acids,MISC
potassium sorbate,PRES
potassium sorbate,GRAS/FS
potassium sorbate,GRAS
potassium stearate,GMP
potassium stearate,REG
potassium stearate,MISC
potassium sulfat,GMP
potassium sulfat,FL/ADJ
potassium sulfat,GRAS
potassium trichloroisocyanurate,SANI
potassium trichloroisocyanurate,REG
potassium triphosphate,GMP
potassium triphosphate,REG
prednisolone,REG
prednisolone,VET
prednisolone,ZERO
prednisone,REG
prednisone,VET
prednisone,ZERO
prickly ash bark,ESO
prickly ash bark,GRAS
procaine penicillin,REG
procaine penicillin,VET
procaine penicillin,ZERO
progesterone,NOT
progesterone,VET
progesterone,USED
progesterone,VEAL
progesterone,REG
progesterone,CALVES
progesterone,ZERO
proline (l form only),NUTR/DS
proline (l form only),REG
propane,GMP
propane,MISC
propane,GRAS
propanoic acid,SANI
propanoic acid,REG
propionic acid,GMP
propionic acid,PRES
propionic acid,GRAS/FS
"propyl alcohol, normal",REG
"propyl alcohol, normal",FEED
propylene glycol,GRAS/FS
propylene glycol,MISC
propylene glycol alginate (propylene glycol ester of alginic acid),GMP
propylene glycol alginate (propylene glycol ester of alginic acid),REG
propylene glycol alginate (propylene glycol ester of alginic acid),MISC
propylene glycol mono- & di- esters of fats & fatty acids,REG/FS
propylene glycol mono- & di- esters of fats & fatty acids,GMP
propylene glycol mono- & di- esters of fats & fatty acids,REG
propylene glycol mono- & di- esters of fats & fatty acids,EMUL
propylene oxide,REG
propylene oxide,MISC
propyl gallate,BHA/BHT
propyl gallate,AOX
propyl gallate,REG
propyl gallate,GRAS
propylparaben (propyl-p-hydroxybenzoate),PRES
propylparaben (propyl-p-hydroxybenzoate),GMP
propylparaben (propyl-p-hydroxybenzoate),GRAS/FS
propylparaben (propyl-p-hydroxybenzoate),REG
propylparaben (propyl-p-hydroxybenzoate),ZERO
"protein concentrate, whole fish",GMP
"protein concentrate, whole fish",REG
"protein, hydrolyzed",MISC
"prussiate of soda, yellow (na ferrocyanide decahydrate)",AC/FEED
"prussiate of soda, yellow (na ferrocyanide decahydrate)",REG
psyllium seed husk,STAB
pteroylglutamic acid (aka folic acid),REG
pyrantel tartrate,REG
pyrantel tartrate,FEED/VET
pyridoxine hydrochloride,NUTR/DS
pyridoxine hydrochloride,GMP
pyridoxine hydrochloride,GRAS
pyrophyllite (aluminum silicate monohydrate),AC/MISC
pyrophyllite (aluminum silicate monohydrate),REG
quassia,GMP
quassia,REG
quassia,FL/ADJ
quaternary ammonium chloride combination,REG
quaternary ammonium chloride combination,PRES
quebracho bark,GMP
quebracho bark,REG
quebracho bark,FL/ADJ
quillaia (soapbark),GMP
quillaia (soapbark),REG
quillaia (soapbark),FL/ADJ
quince seed,GRAS
quince seed,NAT
quinine hydrochloride or sulfate,FLAV
quinine hydrochloride or sulfate,REG
radiation and radiation sources,REG
radiation and radiation sources,CFR
"rapeseed oil, fully hydrogenated",STAB
"rapeseed oil, fully hydrogenated",REG
"rapeseed oil, fully hydrogenated",GMP
"rapeseed oil, fully hydrogenated",GRAS
"rapeseed oil, fully hydrogenated, superglycerinated",GMP
"rapeseed oil, fully hydrogenated, superglycerinated",REG
"rapeseed oil, fully hydrogenated, superglycerinated",EMUL
"rapeseed oil, fully hydrogenated, superglycerinated",GRAS
"rapeseed oil, low erucic acid",GMP
"rapeseed oil, low erucic acid",REG
"rapeseed oil, low erucic acid",MISC
"rapeseed oil, low erucic acid",GRAS
"rapeseed oil, low erucic acid, partially hydrogenated",GMP
"rapeseed oil, low erucic acid, partially hydrogenated",MISC
"rapeseed oil, low erucic acid, partially hydrogenated",GRAS
red saunders (red sandalwood),GMP
red saunders (red sandalwood),REG
red saunders (red sandalwood),FL/ADJ
regenerated cellulose,REG
regenerated cellulose,MISC
rennet (rennin),GMP
rennet (rennin),REG
rennet (rennin),MISC
rennet (rennin),GRAS
"resin, from formaldehyde, acetone, or tetraethylenepentamine",REG
"resin, from formaldehyde, acetone, or tetraethylenepentamine",MISC
rhatany root,GMP
rhatany root,REG
rhatany root,FL/ADJ
rhizopus oryzae,REG
rhizopus oryzae,MISC
"rhubarb, garden root (rheum rhaponticum l)",GMP
"rhubarb, garden root (rheum rhaponticum l)",REG
"rhubarb, garden root (rheum rhaponticum l)",FL/ADJ
rhubarb root,GMP
rhubarb root,REG
rhubarb root,FL/ADJ
riboflavin,NUTR/DS
riboflavin,GMP
riboflavin,GRAS/FS
riboflavin,GRAS
riboflavin-5-phosphate,NUTR/DS
riboflavin-5-phosphate,GMP
riboflavin-5-phosphate,GRAS
rice bran wax,REG
rice bran wax,CTG/MISC
robenidine hcl,REG
robenidine hcl,FEED
"rose absolute (otto of roses, attar of roses)",ESO
"rose absolute (otto of roses, attar of roses)",GRAS
"rose buds, flowers, fruit (hips), leaves",ESO
"rose buds, flowers, fruit (hips), leaves",GRAS
rose geranium,ESO
rose geranium,GRAS
roselle,GMP
roselle,REG
roselle,FL/ADJ
rosemary,SP/ESO
rosemary,GRAS
rosidinha (rosadinha),REG
rosidinha (rosadinha),MISC
rosin (colophony),GMP
rosin (colophony),REG
rosin (colophony),FL/ADJ
"rosin, gum, glycerol ester",GMP
"rosin, gum, glycerol ester",REG
"rosin, gum, glycerol ester",MISC
"rosin, gum or wood, pentaerythritol ester, partially hydrogenated pentaerythritol ester, or partially hydrogenated glycerol ester",GMP
"rosin, gum or wood, pentaerythritol ester, partially hydrogenated pentaerythritol ester, or partially hydrogenated glycerol ester",REG
"rosin, gum or wood, pentaerythritol ester, partially hydrogenated pentaerythritol ester, or partially hydrogenated glycerol ester",MISC
"rosin, methyl ester, partially hydrogenated",SY/FL
"rosin, methyl ester, partially hydrogenated",GMP
"rosin, methyl ester, partially hydrogenated",REG
"rosin, methyl ester, partially hydrogenated",MISC
"rosi, partial dimerized, calcium salt or partially (catalytically) hydrogenated",GMP
"rosi, partial dimerized, calcium salt or partially (catalytically) hydrogenated",CTG
"rosi, partial dimerized, calcium salt or partially (catalytically) hydrogenated",REG
"rosin, polymerized glycerol ester, partially hydrogenated glycerol ester, or partially dimerized glycerol ester",REG
"rosin, polymerized glycerol ester, partially hydrogenated glycerol ester, or partially dimerized glycerol ester",MISC
"rosin, tall oil, glycerol este",GMP
"rosin, tall oil, glycerol este",REG
"rosin, tall oil, glycerol este",MISC
"rosin, wood",GMP
"rosin, wood",CTG
"rosin, wood",REG
"rosin, wood, glycerol ester",GMP
"rosin, wood, glycerol ester",REG
"rosin, wood, glycerol ester",MISC
roxarsone,REG
roxarsone,FEED/VET
"rubber, butadiene-styrene",REG
"rubber, butadiene-styrene",MISC
rubber (natural) smoked sheet and latex solids,REG
rubber (natural) smoked sheet and latex solids,MISC
rue,SP/ESO
rue,GRAS
"rue, oil",REG
"rue, oil",FL/ADJ
"rue, oil",GRAS
rum,FLAV
"saccharin (ammonicalcium, or sodium)",REG/ITEM
"saccharin (ammonicalcium, or sodium)",NNS
saffron,SP/ESO
saffron,GRAS
"safrole & any oil containing safrole - ill, no legal use in food 189.180",ILL
safrole-free extract of sassafras,FLAV
safrole-free extract of sassafras,REG
"sage, greek",GRAS
"sage, greek",ESO/SP
"sage, spanish",GRAS
st. john's bread,ESO
st. john's bread,GRAS
"st. johnswort leaves, flowers and caulis",GMP
"st. johnswort leaves, flowers and caulis",REG
"st. johnswort leaves, flowers and caulis",FL/ADJ
salicylic acid,REG
salicylic acid,MISC
salinomycin,REG
salinomycin,FEED
salts of fatty acids,GMP
salts of fatty acids,REG
salts of fatty acids,MISC
"sandalwood, white (yellow or east indian), red",GMP
"sandalwood, white (yellow or east indian), red",REG
"sandalwood, white (yellow or east indian), red",FL/ADJ
sandarac,GMP
sandarac,REG
sandarac,FL/ADJ
sanitizing solutions,SANI
sanitizing solutions,REG
sarsaparilla,GMP
sarsaparilla,REG
sarsaparilla,FL/ADJ
"sassafras extract, safrole free",GMP
"sassafras extract, safrole free",FLAV
"sassafras extract, safrole free",REG
sassafras leaves,GMP
sassafras leaves,FLAV/ADJ
sassafras leaves,REG
"savory, winter or summer",SP/ESO
"savory, winter or summer",GRAS
schinus molle,ESO
schinus molle,GRAS
selenium as sodium selenite or selenate,REG
selenium as sodium selenite or selenate,FEED
"senna, alexandria",GMP
"senna, alexandria",REG
"senna, alexandria",FL/ADJ
serine (l-form only),NUTS/DS
serine (l-form only),REG
serpentaria (virginia snakeroot),GMP
serpentaria (virginia snakeroot),REG
serpentaria (virginia snakeroot),FL/ADJ
sesame,GRAS
silica aerogel,GRAS
silicon dioxide,STAB
silicon dioxide,MISC
silicon dioxide,GRAS
silicon dioxide,GMP
silicon dioxide,REG
silver nitrate,REG
silver nitrate,NTE
simaruba bark,REG
simaruba bark,FL/ADJ
sloe berries (blackthorn berries),ESO
sloe berries (blackthorn berries),GRAS
smoke prepared by condensing or precipitating wood smoke,FLAV
"snakeroot, canadian (wild ginger)",GMP
"snakeroot, canadian (wild ginger)",REG
"snakeroot, canadian (wild ginger)",FL/ADJ
sodium acetate,GMP
sodium acetate,REG
sodium acetate,GRAS/FS
sodium acetate,GRAS
sodium acid phosphate,GMP
sodium acid phosphate,SEQ
sodium acid phosphate,GRAS
sodium acid pyrophosphate,INH
sodium acid pyrophosphate,EMUL
sodium acid pyrophosphate,GRAS/FS
sodium n-alkylbenzene sulfonate (alkyl group predominately c12 and c13 and not less than 95% c10 to c16),REG
sodium n-alkylbenzene sulfonate (alkyl group predominately c12 and c13 and not less than 95% c10 to c16),MISC
sodium aluminate,REG
sodium aluminate,GRAS
sodium aluminosilicate (sodium silicoaluminate),GRAS/FS
sodium aluminosilicate (sodium silicoaluminate),GRAS
sodium aluminum phosphate,EMUL
sodium aluminum phosphate,MISC
sodium aluminum phosphate,GRAS
sodium aluminum phosphate,GMP
sodium aluminum phosphate,GRAS/FS
sodium aluminum sulfate,GRAS/FS
sodium aluminum sulfate,MISC
sodium arsanilate,REG
sodium arsanilate,FEED
sodium ascorbate,GMP
sodium ascorbate,PRES
sodium ascorbate,GRAS
sodium benzoate,GMP
sodium benzoate,GRAS/FS
sodium benzoate,GRAS
sodium bicarbonate,MISC
sodium bicarbonate,GRAS
sodium bicarbonate,GMP
sodium bicarbonate,GRAS/FS
sodium bicarbonate,SANI
sodium bicarbonate,REG
sodium bisulfite,REG
sodium bisulfite,PRES
sodium bisulfite,GRAS
sodium borohydride,REG
sodium borohydride,MISC
sodium bromide,SANI
sodium bromide,REG
sodium calcium aluminosilicate hydrated (sodium calcium silicoaluminate),GMP
sodium calcium aluminosilicate hydrated (sodium calcium silicoaluminate),GRAS
sodium carbonate,GMP
sodium carbonate,REG
sodium carbonate,GRAS/FS
sodium carbonate,GRAS
sodium carbonate w/sodium mono- & dimethyl naphthalene sulfonates,REG
sodium carbonate w/sodium mono- & dimethyl naphthalene sulfonates,MISC
sodium carboxymethylcellulose (cellulose gum),GMP
sodium carboxymethylcellulose (cellulose gum),STAB
sodium carboxymethylcellulose (cellulose gum),MISC
sodium carboxymethylcellulose (cellulose gum),GRAS
sodium chloride,GMP
sodium chloride,GRAS/FS
sodium chloride,GRAS
sodium chlorite,GMP
sodium chlorite,REG
sodium chlorite,MISC
sodium citrate,GMP
sodium citrate,GRAS/FS
sodium citrate,SEQ
sodium citrate,GRAS
sodium cloxacillin,REG
sodium cloxacillin,VET
"sodium cyclamate - nns, ill - removed from gras list 10-21-69 - 189.135",GRAS
"sodium cyclamate - nns, ill - removed from gras list 10-21-69 - 189.135",NNS
"sodium cyclamate - nns, ill - removed from gras list 10-21-69 - 189.135",ILL
sodium n-cyclohexyl-n-palmitoyl taurate,SANI
sodium n-cyclohexyl-n-palmitoyl taurate,REG
sodium decylbenzenesulfonate,GMP
sodium decylbenzenesulfonate,REG
sodium decylbenzenesulfonate,MISC
sodium diacetate,GMP
sodium diacetate,MISC
sodium diacetate,GRAS
sodium dichloroisocyanurate,SANI
sodium dichloroisocyanurate,REG
sodium dimethyldithiocarbamate,REG
sodium dimethyldithiocarbamate,PRES
sodium dioctylsulfosuccinate,SANI
sodium dioctylsulfosuccinate,GMP
sodium dioctylsulfosuccinate,REG
sodium dodecylbenzenesulfonate,REG
sodium dodecylbenzenesulfonate,MISC
sodium 2-ethylhexylsulfate,REG
sodium 2-ethylhexylsulfate,MISC
"sodium fluoride - nutr, pd/ill, gmp, x-ref - fluorine containing compounds",GMP
"sodium fluoride - nutr, pd/ill, gmp, x-ref - fluorine containing compounds",NUTR
"sodium fluoride - nutr, pd/ill, gmp, x-ref - fluorine containing compounds",PD/ILL
sodium glucoheptonate,REG
sodium gluconate,GMP
sodium gluconate,GRAS/FS
sodium gluconate,MISC
sodium hexametaphosphate,SEQ
sodium hexametaphosphate,GRAS
sodium hexametaphosphate,GMP
sodium hexametaphosphate,GRAS/FS
sodium hexametaphosphate,REG
sodium humate,GMP
sodium humate,REG
sodium hydroxide,MISC
sodium hydroxide,GRAS
sodium hydroxide,GMP
sodium hydroxide,GRAS/FS
sodium hydroxide,REG
sodium hypochlorite,SANI
sodium hypochlorite,GMP
sodium hypochlorite,REG
sodium hypochlorite,MISC
sodium hypophosphite,GMP
sodium hypophosphite,EMUL/STAB
sodium hypophosphite,GRAS
sodium iodate,GRAS
sodium iodide,SANI
sodium iodide,REG
sodium iodide,GRAS
sodium lactate,GMP
sodium lactate,MISC
sodium lactate,GRAS
sodium laurate,REG
sodium laurate,MISC
sodium lauryl sulfate,EMUL
sodium lauryl sulfate,CTG
sodium lauryl sulfate,GMP
sodium lauryl sulfate,SDA
sodium lauryl sulfate,SANI
sodium lauryl sulfate,REG
sodium lignosulfonate,GMP
sodium lignosulfonate,REG
sodium lignum sulfonate,REG
sodium lignum sulfonate,FEED
sodium metabisulfite,PRES
sodium metabisulfite,GRAS
sodium metabisulfite,GMP
sodium metabisulfite,GRAS/FS
sodium metabisulfite,REG
sodium metaphosphate,GMP
sodium metaphosphate,GRAS/FS
sodium metaphosphate,EMUL
sodium metaphosphate,GRAS
sodium metasilicate,GMP
sodium metasilicate,REG
sodium metasilicate,MISC
sodium metasilicate,GRAS
sodium methyl sulfate,REG
sodium methyl sulfate,EMUL
sodium mono- & dimethylnaphthalenesulfonates,REG
sodium mono- & dimethylnaphthalenesulfonates,MISC
sodium myristate,REG
sodium myristate,MISC
"sodium nicotinate - ill, request for extension of statute and for filing of petition denied. deceptive use in ground meat for color retention.",ILL
sodium nitrate,GMP
sodium nitrate,USDA
sodium nitrate,REG
sodium nitrate,PRES
sodium nitrite,USDA
sodium nitrite,REG
sodium nitrite,PRES
sodium 1-octanesulfonate,SANI
sodium 1-octanesulfonate,REG
sodium oleate,REG
sodium oleate,MISC
sodium palmitate,REG
sodium palmitate,MISC
sodium pantothenate,GMP
sodium pantothenate,MISC
sodium pantothenate,GRAS
sodium pectinate,GMP
sodium pectinate,EMUL/STAB
sodium pectinate,MISC
sodium pectinate,GRAS
"sodium phosphate (mono-, di-, and tribasic)",SEQ
"sodium phosphate (mono-, di-, and tribasic)",DS/NUTR
"sodium phosphate (mono-, di-, and tribasic)",MISC
"sodium phosphate (mono-, di-, and tribasic)",GRAS
"sodium phosphate (mono-, di-, and tribasic)",GMP
"sodium phosphate (mono-, di-, and tribasic)",GRAS/FS
"sodium phosphate (mono-, di-, and tribasic)",REG
sodium phosphate (monobasic) (monosodium phos­phate),PRES
sodium phosphate (monobasic) (monosodium phos­phate),GRAS/FS
sodium phosphate,GMP
sodium phosphate,GRAS/FS
sodium phosphate,GRAS
sodium polyacrylate-acrylamide resin,REG
sodium polyacrylate-acrylamide resin,MISC
sodium polyacrylate,GMP
sodium polyacrylate,REG
sodium polyacrylate,MISC
sodium polymethacrylate,GMP
sodium polymethacrylate,REG
sodium potassium tartrate,GMP
sodium potassium tartrate,GRAS/FS
sodium potassium tartrate,MISC
sodium potassium tartrate,GRAS
sodium propionate,PRES
sodium propionate,MISC
sodium propionate,GRAS
sodium propionate,GMP
sodium propionate,GRAS/FS
sodium pyrophosphate,GMP
sodium pyrophosphate,SEQ
sodium pyrophosphate,GRAS
sodium saccharin,NNS
sodium saccharin,GRAS/INTERIM
sodium salts of fatty acids,GMP
sodium salts of fatty acids,REG
sodium salts of fatty acids,MISC
sodium sesquicarbonate,GMP
sodium sesquicarbonate,MISC
sodium sesquicarbonate,GRAS
sodium silicate,GMP
sodium silicate,REG
sodium silicoaluminate,GRAS/FS
sodium sorbate,PRES
sodium sorbate,GRAS/FS
sodium sorbate,GRAS
sodium stearate,STAB
sodium stearate,REG
sodium stearate,MISC
sodium stearoyl lactylate,REG
sodium stearyl fumarate,STAB
sodium stearyl fumarate,REG
sodium stearyl fumarate,MISC
sodium sulfachloropyrazine monohydrate,REG
sodium sulfachloropyrazine monohydrate,VET
sodium sulfachloropyrazine monohydrate,ZERO
sodium sulfate,GMP
sodium sulfate,REG
sodium sulfate,MISC
sodium sulfide,GMP
sodium sulfide,REG
sodium sulfide,MISC
sodium sulfite,GRAS
sodium sulfite,GMP
sodium sulfite,REG
sodium sulfite,PRES
sodium sulfo-acetate derivatives (mono- & diglycerides),EMUL
sodium tartrate,GMP
sodium tartrate,GRAS/FS
sodium tartrate,MISC
sodium tartrate,GRAS
sodium tetrapyrophosphate,GRAS/FS
sodium tetrapyrophosphate,SEQ
sodium thiosulfate,GMP
sodium thiosulfate,SEQ
sodium thiosulfate,GRAS
sodium p-toluenesulfonchloramide,SANI
sodium p-toluenesulfonchloramide,GMP
sodium p-toluenesulfonchloramide,REG
sodium trichloroisocyanurate,SANI
sodium trichloroisocyanurate,REG
sodium trimetaphosphate,REG
sodium trimetaphosphate,MISC
sodium tripolyphosphate,SEQ
sodium tripolyphosphate,MISC
sodium tripolyphosphate,GRAS
sodium tripolyphosphate,GMP
sodium tripolyphosphate,REG
sodium xylenesulfonate,SANI
sodium xylenesulfonate,REG
solvent extraction process for citric acid,REG
solvent extraction process for citric acid,MISC
sorbic acid,GMP
sorbic acid,PRES
sorbic acid,GRAS/FS
sorbic acid,GRAS
sorbitan monooleate,REG
sorbitan monooleate,EMUL
sorbitan monostearate,EMUL
sorbitan monostearate,CTG
sorbitan monostearate,MISC
sorbitan monostearate,GMP
sorbitan monostearate,REG
sorbitan monostearate,FEED
sorbitol,GMP
sorbitol,REG
sorbitol,MISC
sorbitol,GRAS
"soybean oil, hydrogenated",GRAS
"soybean oil fatty acids, hydroxylated",GMP
"soybean oil fatty acids, hydroxylated",REG
"soybean protein, isolated",GRAS/FS
"soybean protein, isolated",GRAS
spearmint,SP/ESO
spearmint,GRAS
spectinomycin,REG
spectinomycin,VET
sperm oil,GMP
sperm oil,CTG
sperm oil,REG
"sperm oil, hydrogenated",GMP
"sperm oil, hydrogenated",REG
"sperm oil, hydrogenated",MISC
spike lavender,ESO
spike lavender,GRAS
spruce needles & twigs,GMP
spruce needles & twigs,REG
spruce needles & twigs,FL/ADJ
stannous chloride,PRES
stannous chloride,MISC
stannous chloride,GRAS
stannous chloride,GMP
stannous chloride,GRAS/FS
stannous chloride,REG
star anise,GRAS
starch,SANI
starch,REG
"starch, modified food",GMP
"starch, modified food",REG
"starch, modified food",MISC
"starch, acid modified",GRAS
"starch, pregelatinized",REG
"starch, pregelatinized",FEED
"starch, pregelatinized",GRAS
